"id";"uri";"nome";"idLegislaturaInicial";"idLegislaturaFinal";"nomeCivil";"cpf";"siglaSexo";"urlRedeSocial";"urlWebsite";"dataNascimento";"dataFalecimento";"ufNascimento";"municipioNascimento";"urlFoto";"escolaridade"
"210989";"https://dadosabertos.camara.leg.br/api/v2/deputados/210989";"Bruno Farias";"57";"57";"BRUNO SOUZA FARIAS";"";"M";"https://www.instagram.com/brunofariasmg, https://www.facebook.com/brunofariasmg";"";"1982-10-07";"";"MG";"Teófilo Otoni";"https://www.camara.leg.br/internet/deputado/bandep/210989.jpg";"Mestrado"
"220635";"https://dadosabertos.camara.leg.br/api/v2/deputados/220635";"Bruno Ganem";"57";"57";"BRUNO AREVALO GANEM";"";"M";"https://www.instagram.com/brunoganemsp, https://www.facebook.com/BrunoGanemSP";"";"1986-09-15";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/220635.jpg";"Superior"
"220574";"https://dadosabertos.camara.leg.br/api/v2/deputados/220574";"Cabo Gilberto Silva";"57";"57";"GILBERTO GOMES DA SILVA";"";"M";"https://www.facebook.com/CaboGilbertoSilva, https://www.instagram.com/CaboGilbertoSilva, https://twitter.com/cabogilberto, https://youtube.com/cabogilberto";"";"1981-04-01";"";"PB";"Santa Rita";"https://www.camara.leg.br/internet/deputado/bandep/220574.jpg";"Superior"
"143942";"https://dadosabertos.camara.leg.br/api/v2/deputados/143942";"Caio Vianna";"57";"57";"CAIO SANTOS VIANNA";"";"M";"";"";"1988-12-08";"";"RJ";"Campos dos Goytacazes";"https://www.camara.leg.br/internet/deputado/bandep/143942.jpg";"Superior"
"220548";"https://dadosabertos.camara.leg.br/api/v2/deputados/220548";"Camila Jara";"57";"57";"CAMILA BAZACHI JARA MARZOCHI";"";"F";"https://www.instagram.com/camilajarams, https://twitter.com/camilajarams, https://www.facebook.com/camilajarams";"";"1995-02-10";"";"MS";"Campo Grande";"https://www.camara.leg.br/internet/deputado/bandep/220548.jpg";"Superior"
"204572";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";"Capitão Alberto Neto";"56";"57";"ALBERTO BARROS CAVALCANTE NETO";"";"M";"https://twitter.com/capalbertoneto, https://www.facebook.com/capitaoalbertoneto, https://www.instagram.com/capitaoalbertoneto";"";"1982-05-05";"";"CE";"Fortaleza";"https://www.camara.leg.br/internet/deputado/bandep/204572.jpg";"Pós-Graduação"
"220690";"https://dadosabertos.camara.leg.br/api/v2/deputados/220690";"Capitão Alden";"57";"57";"ALDEN JOSE LAZARO DA SILVA";"";"M";"https://www.facebook.com/deputadocapitaoalden, https://twitter.com/https:";"";"1980-04-19";"";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/220690.jpg";"Superior"
"178829";"https://dadosabertos.camara.leg.br/api/v2/deputados/178829";"Capitão Augusto";"55";"57";"JOSE AUGUSTO ROSA";"";"M";"";"";"1966-10-04";"";"SP";"Ourinhos";"https://www.camara.leg.br/internet/deputado/bandep/178829.jpg";"Mestrado"
"229069";"https://dadosabertos.camara.leg.br/api/v2/deputados/229069";"Capitão Samuel";"57";"57";"SAMUEL ALVES BARRETO";"";"M";"";"";"1970-02-03";"";"SE";"Malhador";"https://www.camara.leg.br/internet/deputado/bandep/229069.jpg";"Superior"
"229106";"https://dadosabertos.camara.leg.br/api/v2/deputados/229106";"Carla Ayres";"57";"57";"CARLA SIMARA LUCIANA DA SILVA AYRES";"";"F";"";"";"1988-03-15";"";"SP";"Jales";"https://www.camara.leg.br/internet/deputado/bandep/229106.jpg";"Doutorado"
"213762";"https://dadosabertos.camara.leg.br/api/v2/deputados/213762";"Carla Dickson";"56";"57";"HILKEA CARLA DE SOUZA MEDEIROS LIMA";"";"F";"https://www.instagram.com/carladicksonoficial, https://www.facebook.com/carladicksonoficial";"";"1976-07-02";"";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/213762.jpg";"Superior"
"204507";"https://dadosabertos.camara.leg.br/api/v2/deputados/204507";"Carla Zambelli";"56";"57";"CARLA ZAMBELLI SALGADO DE OLIVEIRA";"";"F";"https://twitter.com/CarlaZambelli38, https://www.facebook.com/ZambelliOficial, https://www.instagram.com/carla.zambelli, https://youtube.com/carlazambelli";"";"1980-07-03";"";"SP";"Ribeirão Preto";"https://www.camara.leg.br/internet/deputado/bandep/204507.jpg";"Pós-Graduação"
"204361";"https://dadosabertos.camara.leg.br/api/v2/deputados/204361";"Carlos Chiodini";"56";"57";"CARLOS ALBERTO CHIODINI";"";"M";"https://pt-br.facebook.com/CarlosChiodini/, https://www.instagram.com/carloschiodini, https://twitter.com/carloschiodini, https://youtube.com/channel/UClnRgQbRinB3rSABMSePm7w";"http://www.carloschiodini.com.br/";"1982-03-08";"";"SC";"Jaraguá do Sul";"https://www.camara.leg.br/internet/deputado/bandep/204361.jpg";"Superior"
"178962";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";"Carlos Gomes";"55";"57";"ANTONIO CARLOS GOMES DA SILVA";"";"M";"https://twitter.com/carlosgomesdep, https://www.facebook.com/deputadocarlosgomes, https://www.instagram.com/carlosgomesdep";"";"1972-06-13";"";"BA";"Saúde";"https://www.camara.leg.br/internet/deputado/bandep/178962.jpg";"Superior Incompleto"
"178993";"https://dadosabertos.camara.leg.br/api/v2/deputados/178993";"Carlos Henrique Gaguim";"55";"57";"CARLOS HENRIQUE AMORIM";"";"M";"https://www.facebook.com/carlosgaguim";"";"1961-04-21";"";"GO";"Ceres";"https://www.camara.leg.br/internet/deputado/bandep/178993.jpg";"Pós-Graduação"
"204460";"https://dadosabertos.camara.leg.br/api/v2/deputados/204460";"Carlos Jordy";"56";"57";"Carlos Roberto Jordy Coelho de Mattos";"";"M";"https://youtube.com/channel/UCkWU59eSRp41W6bCdyJlRdg, https://twitter.com/carlosjordy, https://www.instagram.com/carlosjordy, https://www.facebook.com/carlosjordyoficial";"";"1982-02-08";"";"RJ";"Niterói";"https://www.camara.leg.br/internet/deputado/bandep/204460.jpg";"Superior"
"74262";"https://dadosabertos.camara.leg.br/api/v2/deputados/74262";"Carlos Sampaio";"52";"57";"CARLOS HENRIQUE FOCESI SAMPAIO";"";"M";"";"";"1963-03-31";"";"SP";"Campinas";"https://www.camara.leg.br/internet/deputado/bandep/74262.jpg";"Superior"
"204426";"https://dadosabertos.camara.leg.br/api/v2/deputados/204426";"Carlos Veras";"56";"57";"JOSÉ CARLOS VERAS DOS SANTOS";"";"M";"https://twitter.com/carlosveraspt, https://www.instagram.com/carlosverass, https://www.facebook.com/deputadocarlosveras, https://youtube.com/channel/UC93PwCF8EVN4RYG-h2OpJLw";"";"1981-08-10";"";"PE";"Tabira";"https://www.camara.leg.br/internet/deputado/bandep/204426.jpg";"Superior"
"141398";"https://dadosabertos.camara.leg.br/api/v2/deputados/141398";"Carlos Zarattini";"53";"57";"CARLOS ALBERTO ROLIM ZARATTINI";"";"M";"https://twitter.com/CarlosZarattini, https://www.facebook.com/dep.zarattini, https://www.instagram.com/depzarattini, https://youtube.com/channel/UCAToRcTD6QsRAXjCBU8LTzw";"";"1959-06-08";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/141398.jpg";"Superior"
"164360";"https://dadosabertos.camara.leg.br/api/v2/deputados/164360";"Carmen Zanotto";"54";"57";"CARMEN EMÍLIA BONFÁ ZANOTTO";"";"F";"https://www.instagram.com/carmenzanotto_lages, https://www.facebook.com/CarmenZanottoSC, https://www.youtube.com/c/CarmenZanottoCarmenZanotto2323, https://twitter.com/carmen_zanotto";"";"1962-10-06";"";"SC";"Lages";"https://www.camara.leg.br/internet/deputado/bandep/164360.jpg";"Superior"
"220704";"https://dadosabertos.camara.leg.br/api/v2/deputados/220704";"Carol Dartora";"57";"57";"ANA CAROLINA MOURA MELO DARTORA";"";"F";"";"";"1983-05-01";"";"PR";"Curitiba";"https://www.camara.leg.br/internet/deputado/bandep/220704.jpg";"Superior"
"204369";"https://dadosabertos.camara.leg.br/api/v2/deputados/204369";"Caroline de Toni";"56";"57";"CAROLINE RODRIGUES DE TONI";"";"F";"https://twitter.com/CarolDeToni, https://www.instagram.com/carolinedetoni, https://www.facebook.com/carolinerdetoni, https://youtube.com/videos";"";"1986-09-01";"";"SC";"Chapecó";"https://www.camara.leg.br/internet/deputado/bandep/204369.jpg";"Mestrado"
"220699";"https://dadosabertos.camara.leg.br/api/v2/deputados/220699";"Castro Neto";"57";"57";"JOSÉ DIAS DE CASTRO NETO";"";"M";"";"";"1974-04-23";"";"PI";"Teresina";"https://www.camara.leg.br/internet/deputado/bandep/220699.jpg";"Superior"
"206018";"https://dadosabertos.camara.leg.br/api/v2/deputados/206018";"Célia Xakriabá";"57";"57";"CÉLIA NUNES CORREA";"";"F";"";"";"1989-05-10";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/206018.jpg";"Doutorado"
"178876";"https://dadosabertos.camara.leg.br/api/v2/deputados/178876";"Célio Silveira";"55";"57";"CELIO ANTONIO DA SILVEIRA";"";"M";"https://www.instagram.com/celiosilveiradeputado, https://www.facebook.com/celiosilveiradeputado";"";"1959-09-19";"";"GO";"Luziânia";"https://www.camara.leg.br/internet/deputado/bandep/178876.jpg";"Superior"
"204488";"https://dadosabertos.camara.leg.br/api/v2/deputados/204488";"Célio Studart";"56";"57";"CELIO STUDART BARBOSA";"";"M";"https://twitter.com/CelioStudart, https://www.facebook.com/celio.studart, https://www.instagram.com/celiostudart, https://youtube.com/channel/UCHEI0XtQiyNwR5x7bVTewGQ";"";"1987-06-19";"";"CE";"Fortaleza";"https://www.camara.leg.br/internet/deputado/bandep/204488.jpg";"Superior"
"73441";"https://dadosabertos.camara.leg.br/api/v2/deputados/73441";"Celso Russomanno";"50";"57";"CELSO UBIRAJARA RUSSOMANNO";"";"M";"https://www.facebook.com/celsorussomanno, https://www.instagram.com/celsorussomanno, https://twitter.com/celsorussomanno, https://youtube.com/celsorussomanno";"";"1956-08-20";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/73441.jpg";"Superior"
"204496";"https://dadosabertos.camara.leg.br/api/v2/deputados/204496";"Celso Sabino";"56";"57";"CELSO SABINO DE OLIVEIRA";"";"M";"https://www.instagram.com/celsosabinooficial, https://twitter.com/depcelsosabino, https://www.facebook.com/celsosabinooficial";"";"1978-08-29";"";"PA";"Belém";"https://www.camara.leg.br/internet/deputado/bandep/204496.jpg";"Doutorado"
"204504";"https://dadosabertos.camara.leg.br/api/v2/deputados/204504";"Cezinha de Madureira";"56";"57";"ANTONIO CEZAR CORREIA FREIRE";"";"M";"https://www.facebook.com/cezinhademadureira, https://www.instagram.com/cezinhademadureira";"";"1973-12-12";"";"BA";"Ipiaú";"https://www.camara.leg.br/internet/deputado/bandep/204504.jpg";"Superior"
"205476";"https://dadosabertos.camara.leg.br/api/v2/deputados/205476";"Charles Fernandes";"56";"57";"CHARLES FERNANDES SILVEIRA SANTANA";"";"M";"";"";"1965-03-15";"";"BA";"Guanambi";"https://www.camara.leg.br/internet/deputado/bandep/205476.jpg";"Superior"
"74171";"https://dadosabertos.camara.leg.br/api/v2/deputados/74171";"Chico Alencar";"52";"57";"FRANCISCO RODRIGUES DE ALENCAR FILHO";"";"M";"https://www.instagram.com/chico.alencar, https://www.facebook.com/chicoalencar, https://twitter.com/depchicoalencar";"";"1949-10-19";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/74171.jpg";"Mestrado"
"204476";"https://dadosabertos.camara.leg.br/api/v2/deputados/204476";"Chiquinho Brazão";"56";"57";"JOÃO FRANCISCO INÁCIO BRAZÃO";"";"M";"https://www.facebook.com/depchiquinhobrazao, https://www.instagram.com/depchiquinhobrazao/, https://www.youtube.com/channel/UCZFu_NUGJKjC7mXITckcqJA, https://twitter.com/brazaochiquinho";"";"1962-02-22";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/204476.jpg";"Ensino Médio"
"204462";"https://dadosabertos.camara.leg.br/api/v2/deputados/204462";"Chris Tonietto";"56";"57";"CHRISTINE NOGUEIRA DOS REIS TONIETTO";"";"F";"https://www.facebook.com/ChrisTonietto, https://twitter.com/ToniettoChris, https://youtube.com/channel/UCqqG6AaU2hm2vLhMir4Jdlw, https://www.instagram.com/christonietto";"";"1991-05-14";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/204462.jpg";"Superior"
"220665";"https://dadosabertos.camara.leg.br/api/v2/deputados/220665";"Clarissa Tércio";"57";"57";"ERICA CLARISSA BORBA CORDEIRO DE MOURA";"";"F";"https://youtube.com/CLARISSATERCIOOficial, https://twitter.com/clarissatercio, https://www.facebook.com/clarissatercio, https://www.instagram.com/clarissatercio";"";"1984-12-26";"";"PE";"Recife";"https://www.camara.leg.br/internet/deputado/bandep/220665.jpg";"Ensino Médio"
"74537";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"Claudio Cajado";"50";"57";"CLÁUDIO CAJADO SAMPAIO";"";"M";"";"";"1963-12-01";"";"BA";"Salvador";"https://www.camara.leg.br/internet/deputado/bandep/74537.jpg";"Superior"
"141408";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";"Cleber Verde";"53";"57";"CLEBER VERDE CORDEIRO MENDES";"";"M";"";"";"1972-05-10";"";"MA";"Santa Luzia";"https://www.camara.leg.br/internet/deputado/bandep/141408.jpg";"Superior"
"88256";"https://dadosabertos.camara.leg.br/api/v2/deputados/88256";"Clodoaldo Magalhães";"57";"57";"CLODOALDO MAGALHÃES OLIVEIRA LYRA";"";"M";"https://www.facebook.com/deputadoclodoaldomagalhaes, https://www.instagram.com/deputadoclodoaldomagalhaes, https://twitter.com/depclodoaldom";"";"1975-11-13";"";"PE";"Palmares";"https://www.camara.leg.br/internet/deputado/bandep/88256.jpg";"Superior"
"98148";"https://dadosabertos.camara.leg.br/api/v2/deputados/98148";"Cobalchini";"57";"57";"VALDIR VITAL COBALCHINI";"";"M";"";"";"1963-09-07";"";"SC";"São Lourenço D'Oeste";"https://www.camara.leg.br/internet/deputado/bandep/98148.jpg";"Superior"
"204376";"https://dadosabertos.camara.leg.br/api/v2/deputados/204376";"Coronel Armando";"56";"57";"LUIZ ARMANDO SCHROEDER REIS";"";"M";"https://twitter.com/cel_armando, https://www.facebook.com/coronel.armando, https://www.instagram.com/dep.coronel.armando, https://youtube.com/DeputadoCoronelArmando";"";"1957-06-23";"";"RJ";"Resende";"https://www.camara.leg.br/internet/deputado/bandep/204376.jpg";"Pós-Graduação"
"220594";"https://dadosabertos.camara.leg.br/api/v2/deputados/220594";"Coronel Assis";"57";"57";"JONILDO JOSÉ DE ASSIS";"";"M";"https://www.facebook.com/coronelassismt, https://www.instagram.com/coronelassis, https://youtube.com/coronelassis308, https://twitter.com/coronelassismt";"";"1976-04-16";"";"MT";"Cuiabá";"https://www.camara.leg.br/internet/deputado/bandep/220594.jpg";"Superior"
"204378";"https://dadosabertos.camara.leg.br/api/v2/deputados/204378";"Coronel Chrisóstomo";"56";"57";"JOÃO CHRISÓSTOMO DE MOURA";"";"M";"";"";"1959-06-23";"";"AM";"Tefé";"https://www.camara.leg.br/internet/deputado/bandep/204378.jpg";"Superior"
"220595";"https://dadosabertos.camara.leg.br/api/v2/deputados/220595";"Coronel Fernanda";"57";"57";"RUBIA FERNANDA DINIZ ROBSON SANTOS DE SIQUEIRA";"";"F";"https://twitter.com/coronelfernand9, https://www.facebook.com/coronelfernandamt, https://www.instagram.com/coronelfernandamt";"";"1974-11-13";"";"MT";"Cuiabá";"https://www.camara.leg.br/internet/deputado/bandep/220595.jpg";"Superior"
"220666";"https://dadosabertos.camara.leg.br/api/v2/deputados/220666";"Coronel Meira";"57";"57";"LUIZ DE FRANÇA E SILVA MEIRA";"";"M";"https://www.instagram.com/coronelmeiraoficial, https://twitter.com/coronel_meira";"";"1958-01-07";"";"PE";"Camaragibe";"https://www.camara.leg.br/internet/deputado/bandep/220666.jpg";"Superior"
"204514";"https://dadosabertos.camara.leg.br/api/v2/deputados/204514";"Coronel Tadeu";"56";"57";"MARCIO TADEU ANHAIA DE LEMOS";"";"M";"https://twitter.com/coroneltadeu, https://www.facebook.com/coroneltadeu, https://www.instagram.com/coroneltadeu, https://youtube.com/coroneltadeuoficial";"";"1965-09-30";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/204514.jpg";"Mestrado"
"222142";"https://dadosabertos.camara.leg.br/api/v2/deputados/222142";"Coronel Telhada";"57";"57";"PAULO ADRIANO LOPES LUCINDA TELHADA";"";"M";"";"";"1961-10-10";"";"SP";"São Paulo";"https://www.camara.leg.br/internet/deputado/bandep/222142.jpg";"Pós-Graduação"
"220590";"https://dadosabertos.camara.leg.br/api/v2/deputados/220590";"Coronel Ulysses";"57";"57";"ULYSSES FREITAS PEREIRA DE ARAÚJO";"";"M";"https://www.instagram.com/coronelulysses, https://youtube.com/coronelulysses, https://twitter.com/coronelulysses, https://www.facebook.com/coronelulysses";"";"1972-10-19";"";"AC";"Cruzeiro do Sul";"https://www.camara.leg.br/internet/deputado/bandep/220590.jpg";""
"178963";"https://dadosabertos.camara.leg.br/api/v2/deputados/178963";"Covatti Filho";"55";"57";"LUIS ANTONIO FRANCISCATTO COVATTI";"";"M";"https://www.facebook.com/covatti.filho, https://www.instagram.com/covattifilho, https://twitter.com/covattifilho";"";"1987-07-25";"";"RS";"Frederico Westphalen";"https://www.camara.leg.br/internet/deputado/bandep/178963.jpg";"Superior"
"220608";"https://dadosabertos.camara.leg.br/api/v2/deputados/220608";"Cristiane Lopes";"57";"57";"CRISTIANE LOPES DA LUZ";"";"F";"";"";"1983-11-17";"";"RO";"Porto Velho";"https://www.camara.leg.br/internet/deputado/bandep/220608.jpg";"Superior"
"234840";"https://dadosabertos.camara.leg.br/api/v2/deputados/234840";"Cristiano Furlan";"57";"57";"CRISTIANO BEVILACQUA FURLAN";"";"M";"";"";"1976-12-01";"";"SP";"Ribeirão Preto";"https://www.camara.leg.br/internet/deputado/bandep/234840.jpg";""
"204355";"https://dadosabertos.camara.leg.br/api/v2/deputados/204355";"Da Vitoria";"56";"57";"JOSIAS MARIO DA VITORIA";"";"M";"https://www.instagram.com/deputadodavitoria, https://www.facebook.com/deputadodavitoria, https://twitter.com/depdavitoria, https://youtube.com/channel/UC4YSDb1Hfh-DtR1Wj0WQNWg?view_as=subscriber";"";"1971-06-02";"";"ES";"Colatina";"https://www.camara.leg.br/internet/deputado/bandep/204355.jpg";"Superior"
"141411";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";"Dagoberto Nogueira";"53";"57";"DAGOBERTO NOGUEIRA FILHO";"";"M";"https://twitter.com/depdagoberto, https://www.instagram.com/dagobertonogueirams, https://www.facebook.com/dagobertonogueirams";"";"1955-07-21";"";"SP";"São José do Rio Preto";"https://www.camara.leg.br/internet/deputado/bandep/141411.jpg";"Superior"
"220555";"https://dadosabertos.camara.leg.br/api/v2/deputados/220555";"Daiana Santos";"57";"57";"DAIANA SILVA DOS SANTOS";"";"F";"https://www.instagram.com/daianasantospoa, https://www.facebook.com/daianasantospoa, https://twitter.com/daianasantospoa";"";"1982-01-29";"";"RS";"Júlio de Castilhos";"https://www.camara.leg.br/internet/deputado/bandep/220555.jpg";"Superior"
"220692";"https://dadosabertos.camara.leg.br/api/v2/deputados/220692";"Dal Barreto";"57";"57";"ADALBERTO ROSA BARRETO";"";"M";"https://www.facebook.com/dalbarretodep, https://www.instagram.com/dalbarretodeputado, https://twitter.com/deputadodal, https://youtube.com/channel/UCFUsJuJCkySxlbxeZjrpKgQ";"";"1979-03-16";"";"BA";"Amargosa";"https://www.camara.leg.br/internet/deputado/bandep/220692.jpg";"Ensino Fundamental"
"74467";"https://dadosabertos.camara.leg.br/api/v2/deputados/74467";"Damião Feliciano";"51";"57";"DAMIÃO FELICIANO DA SILVA";"";"M";"";"";"1952-04-28";"";"PB";"Campina Grande";"https://www.camara.leg.br/internet/deputado/bandep/74467.jpg";"Mestrado"
"220629";"https://dadosabertos.camara.leg.br/api/v2/deputados/220629";"Dandara";"57";"57";"DANDARA TONANTZIN SILVA CASTRO";"";"F";"https://www.instagram.com/todandara, https://twitter.com/todandara";"";"1994-01-23";"";"MG";"Gurinhatã";"https://www.camara.leg.br/internet/deputado/bandep/220629.jpg";"Mestrado"
"220603";"https://dadosabertos.camara.leg.br/api/v2/deputados/220603";"Dani Cunha";"57";"57";"DANIELLE DYTZ DA CUNHA";"";"F";"";"";"1987-05-19";"";"RJ";"Rio de Janeiro";"https://www.camara.leg.br/internet/deputado/bandep/220603.jpg";"Pós-Graduação"
"220571";"https://dadosabertos.camara.leg.br/api/v2/deputados/220571";"Daniel Agrobom";"57";"57";"DANIEL VIEIRA RAMOS";"";"M";"https://www.instagram.com/daniel.agrobom";"";"1968-07-02";"";"MG";"Uberlândia";"https://www.camara.leg.br/internet/deputado/bandep/220571.jpg";"Ensino Médio"
"74060";"https://dadosabertos.camara.leg.br/api/v2/deputados/74060";"Daniel Almeida";"52";"57";"DANIEL GOMES DE ALMEIDA";"";"M";"";"";"1955-01-21";"";"BA";"Mairi";"https://www.camara.leg.br/internet/deputado/bandep/74060.jpg";"Superior"
